ID,Prediction
180010,0.15335005249075864
281515,0.4104840415922151
405892,0.07232698928033028
30966,0.04216883014554015
62126,0.2936482391122001
287291,0.00575438838347815
170480,0.029727693128929172
422590,0.20526236028637154
95620,0.03819532726672583
55391,0.12074628168408201
338170,0.22310744087498707
402486,0.03524182779857927
390341,0.40248648447791124
207709,0.36722687932491643
361833,0.017218604973710534
35567,0.043668161566400354
268328,0.017754761345194603
42393,0.39721742491712086
108203,0.1333371780682979
161503,0.09949359418081573
63236,0.05393752800041506
259662,0.3169322587998158
269830,0.01604396097105149
132666,0.37844026292244576
145377,0.014941724320720483
1638,0.13360108534977258
31086,0.24126380375004194
128726,0.4173971727790446
33323,0.2419899945160959
319502,0.1332570111507886
103700,0.28972290584981975
92428,0.31123649701536676
158287,0.1403907853074129
204924,0.17180368857042452
198451,0.0675375352619765
286147,0.08289506813028287
342590,0.14334715947062238
326379,0.02443110994417484
97145,0.18365313009818343
574,0.23325221269650176
283194,0.08607857625521245
54978,0.4421507899805806
138366,0.4147769537434422
382540,0.03503650352429534
331338,0.047533484587496566
205953,0.42295350393302195
102909,0.3380040296293081
185412,0.45712807811570844
108823,0.0077035245493968195
396961,0.29655661621546825
76600,0.1803757949014859
322961,0.33930911744994124
144901,0.09428823877643436
195341,0.0932859518752093
63455,0.06413092896354693
293613,0.05643913259541885
319109,0.23613136995874975
101046,0.09881330401471593
219109,0.2715823745310578
233060,0.2524223757156899
361870,0.08857923186427547
275441,0.14162295435458208
107568,0.13525257897643772
77109,0.1656970751484403
398037,0.3626911140172188
109127,0.2640384397391507
301834,0.21368216367941248
12279,0.35583721411338887
49475,0.05188649597713331
299799,0.016767142698119925
46941,0.21336750313366087
316225,0.12660728698644858
258216,0.08980163858087213
173573,0.3494193398113622
159585,0.05674783909054519
409694,0.24705718773848154
272364,0.1535157002377888
205714,0.23503686863467116
198125,0.3109415386241295
161451,0.21856823525925828
58796,0.03984761148785593
82478,0.36655944682509556
227071,0.07747298346311564
203100,0.5895485887486872
216013,0.27896607730627176
226387,0.331366070347221
58805,0.03507299402963388
237175,0.06300743118070011
242734,0.10468840964306322
314751,0.015085009796349936
198708,0.002711518350679747
76666,0.3568952608887515
248605,0.28937304773010886
85094,0.34956026183762756
68363,0.4197295694555739
96662,0.1168537686669839
167666,0.3797034095965313
290725,0.052778615263532946
335332,0.2667921624510239
92470,0.05536845169655482
179744,0.16643461554109876
234770,0.20247411739372465
315624,0.28197487470764465
136914,0.2061947015512302
323469,0.016065690517936496
73517,0.3369501632822762
269081,0.08497216975780701
249290,0.02997214428917765
77116,0.09279528514484925
185179,0.14409965536200575
88622,0.05886632897599624
181479,0.3564453837743608
71574,0.1505433987985166
49810,0.061964484144233514
63638,0.08548199708218736
312894,0.14037891539416747
250109,0.1718194238947986
79042,0.22821386796587237
348396,0.273973776113675
298063,0.02401070765746052
412266,0.01749103595299339
276693,0.5636010944691124
256817,0.26845397951611893
213122,0.29845220603329403
60717,0.03189677734237613
49443,0.06613080935215614
216857,0.20507652863519416
76588,0.21486206308960043
224554,0.22497013160643864
205894,0.1053177659621622
233310,0.022910408757038685
23939,0.22368691310447536
75795,0.18044089875555075
347576,0.21678587075794403
421521,0.038010465867700245
410517,0.016706026057508854
176934,0.08009561750099264
17067,0.2764008393547808
265501,0.038082688331778136
283944,0.029864975253115014
95906,0.20863230072600852
68011,0.011912675431497035
217646,0.03288043828273601
41452,0.12983729917715692
315499,0.042135976365121584
338361,0.00571062271062271
44831,0.004366146673838982
146450,0.4577896104635751
18099,0.025113198259685218
226276,0.013764419341342418
92565,0.26864810569158876
136431,0.14917922266932968
331781,0.022954877029231626
98385,0.2159679861029723
127282,0.26406005632201396
409232,0.3799053199642063
47137,0.1457851179206837
212458,0.3311466195636011
188903,0.0937644678211032
152370,0.19969822326357262
8623,0.28860334351558614
77457,0.11081794956748349
73497,0.07769394270202253
220712,0.31851365323845293
167338,0.041874364807986446
354500,0.10419540835594539
406636,0.12732597385271624
201267,0.2904825562975725
248389,0.35913487792799603
305167,0.10321382278153535
198800,0.04254947296071972
256020,0.29118966739540947
406101,0.19941168580492263
81444,0.041338110806504416
399620,0.053931133854069925
55117,0.0033786748573935935
393165,0.05817530808363237
386494,0.09323490520065215
62885,0.06500072303606638
242672,0.052993426102997336
134232,0.018913854771091393
423124,0.05031242739459589
328668,0.3602832624671159
326655,0.35096764980087464
412790,0.26754908201526945
424759,0.39316506256484135
309637,0.032004465316445914
80475,0.028938306603707085
161583,0.37731309676717234
340141,0.05654496017389763
420401,0.08619401609653969
151796,0.2639227714336286
379371,0.42749650686861385
260380,0.10570409431340126
165545,0.13223980240169927
296463,0.5085459119711845
275199,0.04320498163748561
228520,0.01515883878593495
174526,0.02018042988423046
85241,0.11617675938442834
27503,0.1412049687537904
417935,0.36582275275276266
54923,0.0004180602006688963
302722,0.1721068307216632
221740,0.23935742891899534
78869,0.08350381003688162
32740,0.3700525423781301
356301,0.03174574753975491
45147,0.2232571627503246
320833,0.3483661006984944
174348,0.023541578389621582
350850,0.4767100113148606
415803,0.25518451411038434
280453,0.1278231863922977
131494,0.07264568489124633
234058,0.24678070785258227
28367,0.43268741558768403
130953,0.07072396582388095
284373,0.3956094836560719
388326,0.07568428237301818
278807,0.018189351929543292
322484,0.38148312681511687
283868,0.1739383595561377
116983,0.04139796429064982
202580,0.28042388140729896
325846,0.3379426692889007
225228,0.2149002263372281
371013,0.24420854757165722
63906,0.028010575439040206
50028,0.23007253510937273
330810,0.168967515733995
199548,0.28855415974346027
374634,0.0
90530,0.046069729185895594
355425,0.09465690311001093
278033,0.10206450165680828
59986,0.35370510775479697
327996,0.0761576242054421
135826,0.4680327320641821
425871,0.15379349846514972
44099,0.21376911368804127
234691,0.01788681278058989
81175,0.28412514783580667
327777,0.0787987717758758
176129,0.03558807099953216
128133,0.04961230643671066
387048,0.04257634944966931
196415,0.29977182291503796
369831,0.20069466045929374
413509,0.3994730138792831
161069,0.07490602737544258
261139,0.008157279625577734
203140,0.4406582767354393
21823,0.3276845426884818
40978,0.3984495586332735
93125,0.2003347930450912
115948,0.05398455590713462
391965,0.23095056385270482
242783,0.260809729198691
363068,0.1426627546832403
35772,0.30035261339324815
189105,0.24611060339442473
114442,0.26147668036656363
258344,0.039704147549954646
129670,0.43381462442050817
106745,0.0039984257452432845
84526,0.07176370629451469
146153,0.09757123356350937
33638,0.11948239399353835
381361,0.05682316176741447
208216,0.010271650080150402
175769,0.2928945070746257
6040,0.04926075179758528
228961,0.10799809059126428
242562,0.38355752462097564
285975,0.28296278640625894
8556,0.03303278388928322
139883,0.0146316645325664
259337,0.10594763511042303
134617,0.3818828232780048
152315,0.11990729582671865
310558,0.2156198974576307
307722,0.03884827025921834
262127,0.1346152732943824
262371,0.2994302984076954
3487,0.05841817295401428
181520,0.14078296597910242
409075,0.0065898966514561595
169609,0.004647804302976717
407586,0.0976820879070558
42238,0.31031254087217214
39567,0.044064263020953925
220885,0.41544628620374335
153258,0.033854040875358225
98795,0.23052764104073586
168248,0.1697447408420327
297183,0.22531813081730145
277563,0.04472891562687992
346492,0.017898515643339327
345567,0.14377015544524266
70113,0.19608908236753494
103335,0.37810592198858317
354295,0.0679973021007222
114476,0.28451086539700954
16109,0.055412483295782314
407315,0.2175775366140562
329678,0.017097482039883916
234605,0.22969616878674756
36146,0.07067156378766187
341559,0.38244827475895865
408688,0.1267630854546963
236880,0.5086140521318855
87314,0.46607311612621377
33730,0.2904341073080554
194706,0.03905949032857472
404781,0.03159560840478251
62489,0.032789135336293226
401126,0.2195646401622599
389155,0.07062319755314458
217026,0.3447778423371408
206350,0.5335367826145354
252385,0.15764504785303757
146538,0.42813573693007423
321655,0.02460353568974688
94795,0.05229463407774595
137729,0.012234240606424585
177445,0.16025791810313128
316224,0.0748746118896566
10033,0.09747850155375781
139596,0.07090410288148383
223574,0.12791143397707738
176746,0.1427422229848715
379597,0.3330212221826257
233651,0.423463071060333
119391,0.09587270896306752
279277,0.09754270482823883
55734,0.24552332821924946
365402,0.25340547669440083
114237,0.2236488545729767
382569,0.31343343760546705
657,0.3795896346234887
415849,0.4098597682730633
135290,0.22359222314509444
321145,0.1330163239012271
175941,0.010943249414605059
159009,0.08249745047425043
186621,0.40012677049514167
123277,0.00496567619535334
142429,0.35410077627213743
411045,0.30181590775725997
243025,0.33975948991549787
93502,0.014724721417405546
41085,0.030041809015572133
391589,0.009164206177202967
216711,0.41055048253979
399464,0.044106997215834234
110117,0.31783433023334723
86843,0.07390516117576068
408111,0.13283942268539564
170667,0.28550073169001955
218484,0.006805034396497811
60615,0.12529446668104025
206545,0.024290247236781432
415691,0.18780510079869586
118356,0.31755796982618967
40566,0.06393490102768987
292537,0.3880030893510443
256998,0.016971679407796432
150083,0.48617688885885435
199335,0.014460936649353745
89112,0.15378545154800266
163095,0.28311539047658624
58345,0.29008429988778567
163754,0.2792488100110738
253796,0.6609068305544152
49886,0.37086797564554397
347586,0.02947736947531646
121616,0.3048266449520084
237165,0.17200325567107774
189632,0.251008963773917
53574,0.10630108852341062
128044,0.24857688013151072
381550,0.29157415526141905
232692,0.1883255754261288
252082,0.07203579338306977
90019,0.35253278187488235
195642,0.059466122262092566
172140,0.06394630586700314
25731,0.011009619118525599
94913,0.0126223138406224
182399,0.06544946555391142
212621,0.1727185642045764
299111,0.10095219312509107
352116,0.022659410834781065
83489,0.5665914507551689
231648,0.013300977764551448
171493,0.3823205763249456
251627,0.04653316297305591
38025,0.06272490968125619
419626,0.04760441061774117
249010,0.40374754024506276
79160,0.15887738366240237
297083,0.11130504262079192
293084,0.07752080623817213
139194,0.1297944714038318
184371,0.2915303958607808
68083,0.33932651129489294
359410,0.049022218501089246
75618,0.006692307692307692
399428,0.10192978973283577
336423,0.19819806365923642
199014,0.4499456112390009
347581,0.18783912980645093
31104,0.05473201720766191
84903,0.09604097802146348
96373,0.003947368421052631
215703,0.3340071581748576
32890,0.027265686329126505
291605,0.16391189684049567
158236,0.3175159205248992
109227,0.005734265734265735
158301,0.18037716548724222
109097,0.0
21483,0.18770759213592195
206973,0.24926038529224756
388118,0.004054491758564987
336035,0.014427523516145808
207820,0.4006619975516253
415918,0.22829945117168216
372557,0.12579855582374447
79087,0.2360141448724474
77487,0.19712363230715457
14914,0.17320248944899658
6947,0.5311265454502462
323363,0.25227416778133965
205409,0.21686121013065304
356275,0.04089157696240538
283405,0.03623205428219908
186388,0.11268028202242644
49292,0.615489869928393
408675,0.19056300075541116
194234,0.17457503243703698
300250,0.38855255694861196
184033,0.14717576088711612
45456,0.2964528460714404
417250,0.31852465344220887
159412,0.056176547205675324
93509,0.1950620136333393
393409,0.047213645302285834
245843,0.40268579741993116
366703,0.24919636641003678
264363,0.06939300495211244
134555,0.026973208800679785
265764,0.16068819054941905
354754,0.2772198207068264
270562,0.026738130079339742
67679,0.09385461685947548
281726,0.030170375033081048
144475,0.27277776657386604
238605,0.007059965896172793
191283,0.4041892694605531
259707,0.06609929330684118
413821,0.17653085240772173
177244,0.16335370628602874
297655,0.32067092904867944
255117,0.30741613551532926
148839,0.2153686821167863
112470,0.10727107775271634
30728,0.09927697693332922
117160,0.04327810503759198
85606,0.1610030590992245
59046,0.20492510670748895
94962,0.2028500691282103
333670,0.2715852473761914
42707,0.1667522085446815
373359,0.04287332625068214
402484,0.27440068553312863
5547,0.13109369772967672
185974,0.4410629567392594
62259,0.08886731250123904
323993,0.06480873266049916
207698,0.02705018426423333
320952,0.2045698128273624
207176,0.13124475899207289
369096,0.34342858723316844
330036,0.38310458734845504
83565,0.07712672847987952
376805,0.3213477702019611
180063,0.2670313921335776
107300,0.03240466593641084
335043,0.11564162271933182
422778,0.029702369091520728
67667,0.031208481111240218
187276,0.11511362877030192
139065,0.39319892171533877
98241,0.052051859805068636
108834,0.38787226999829816
245661,0.0894540722556471
168943,0.021829434967814424
118419,0.07773744165958121
352964,0.30967425938713916
16892,0.05422492092924673
318799,0.12081690853828018
120408,0.14948379088842975
397450,0.02256636082364305
400280,0.019249823443087496
318533,0.13216208453701375
308999,0.21965740827382452
291911,0.044968977214854135
197985,0.008964893279797126
301965,0.24247692246235777
71440,0.048454055242647655
379139,0.26299997018200655
412205,0.32715893219709563
7690,0.35124932732006986
62857,0.2967243730804493
164629,0.2268882397971784
294018,0.22645531620990172
231627,0.4248784016326874
88734,0.42678375384005784
329967,0.3528524315416141
156157,0.25060550906128126
181436,0.20587559684788215
87001,0.024285094129161577
114000,0.407058926113506
198755,0.14094664060391396
26695,0.39228423166265164
239602,0.36348543795520377
172842,0.07806869121707719
84079,0.160666489569009
366124,0.48246259244476436
90384,0.27226122686230775
166875,0.01395266406578624
343405,0.21997266244806024
163388,0.012031822883749863
138039,0.024593671496181784
10760,0.16156250753718807
91610,0.23719488066116057
18,0.2532556948515805
421437,0.49970175322735044
106548,0.0995961769249155
130920,0.29424006731143126
330718,0.06289464089206133
236057,0.353671850219229
65054,0.05857942524656644
82764,0.3243218110179632
339073,0.0
201891,0.12777633694771312
183468,0.031192244730742936
92245,0.03593506874065549
404998,0.18750927246650273
54776,0.1707646237425305
82160,0.06524264452853905
11335,0.20664411094438023
226231,0.1469747601837636
183768,0.2658993208574119
410017,0.12734452531048576
215474,0.09400588827235165
19352,0.05670179254546615
8982,0.2774972723429963
288681,0.07148008821373374
119950,0.06716205338791102
307239,0.09883287382271742
384010,0.06346014579091779
337281,0.34893117923098815
174716,0.3857123686955046
421068,0.03350927702735075
296608,0.14600259314573535
36465,0.04337680644958382
420016,0.2955246973786539
215357,0.21028498164281956
57992,0.21197010938594715
149809,0.24501759383120067
309364,0.2830893701909906
98800,0.20634065300001367
247189,0.21237635052720594
48207,0.09561642738970681
224840,0.36207804740860633
139263,0.06807949013087554
373677,0.3361855013993205
255941,0.07354691927650345
404837,0.42245370998495496
404634,0.23575067480897818
353996,0.5301335225697902
414745,0.18025873480765833
284537,0.037516415860999054
268760,0.26616961504054704
364595,0.04357869639486797
391350,0.35882861296091045
27309,0.0341361135913857
273306,0.15511885913608106
357524,0.10619721216716876
11409,0.21102192729880814
320698,0.2619381901577327
182151,0.44007095050382844
349745,0.11312025706126257
6972,0.050245867172698765
7685,0.22871197536159948
199821,0.0554507066010877
43426,0.26916096768266734
77295,0.3426977008264858
9023,0.23303678475078649
56961,0.14307211031243008
247859,0.11255181229532638
261946,0.5182800952766587
318089,0.023345220808621815
88566,0.33458794684631055
291748,0.26053148752473676
211102,0.05381728434429914
189313,0.19033464340714387
30306,0.21798521906945373
340355,0.03435028848717115
167798,0.01517826013901562
166969,0.04991688843559325
298661,0.31092467200760654
65611,0.4630886776201849
315774,0.20928943941321335
69860,0.13848882105255542
221321,0.05436771887419839
388577,0.07599548660484177
27375,0.15545852296381552
236164,0.004903846153846154
16747,0.3017281305780429
4048,0.13097229746641942
327830,0.19951379297645291
131454,0.06972154632359268
184414,0.07980810392472994
72573,0.0920909775608434
155939,0.1394529050926797
409985,0.027539501325197148
43592,0.14087360906445703
196053,0.1875316514786401
321037,0.027770146669436245
279251,0.43425987314759096
349145,0.30447032229042975
241726,0.4342099904265058
213734,0.07953356147074817
208931,0.10409408206414777
396301,0.19182660262291226
349580,0.043831975331947826
23042,0.21976476583517848
411239,0.0676811887631926
64195,0.11168239625344267
58742,0.1868948111562096
158191,0.3323221617584456
161180,0.3244298979081807
273088,0.21133970969039834
129042,0.1748939418007046
296441,0.054149324551605434
150914,0.08439135065372762
64051,0.22265842780836065
371687,0.10165689123389392
50043,0.27295460727429455
316791,0.23389004922216405
73038,0.2490686382357134
214992,0.0440752791263018
416143,0.07641044160005708
319091,0.08821591766136674
36940,0.020282239936697102
231036,0.36660765571442183
197720,0.031581229088627996
94387,0.3482934658918498
101704,0.16076656011768872
106008,0.3817415922711473
73749,0.23914661188710648
188952,0.24042178488613017
138533,0.0190091708027437
282883,0.24228858527694275
297207,0.33227074086960307
252418,0.32238401709005315
122102,0.09610169918099239
69828,0.22521019547257023
186070,0.18870287878820435
138871,0.18650853908690726
74704,0.11972803895589859
158496,0.12044375025254078
40719,0.21843794053891563
244925,0.2999604545597902
148430,0.21100620951453017
248813,0.002
248262,0.22097662889612216
268754,0.3882804908674653
17261,0.06729871015479771
220969,0.1519619029619267
114043,0.4536075468430955
177338,0.272434957687784
129557,0.11498917996103002
306245,0.3240507493082568
28074,0.06875129853275536
314870,0.01415934213844571
87642,0.34041235265904646
32536,0.5113332568588187
423410,0.02307152959266946
305439,0.3401931565669802
372830,0.14742420585650653
245050,0.138895678008282
61427,0.13610932668853976
131727,0.2783752952499559
41410,0.07009465796275514
36441,0.2159513039839757
406642,0.2033526323961512
312633,0.08255053037682268
92902,0.2426635427080265
207605,0.5124167294625994
267195,0.39150939281598873
247955,0.19213383075643178
390016,0.09653686179810633
391006,0.04267400348098508
369821,0.25910129387899206
114492,0.3927358762215397
356936,0.05623838228851488
38650,0.14435859328783698
200296,0.20241544803207945
99002,0.36238028966468744
53122,0.21703428376805703
376650,0.0826879971182672
6169,0.10809779117997265
249685,0.09101238151473026
418410,0.0512407582460607
154897,0.3675813272810176
181791,0.25971622035680625
938,0.0703029648259097
270360,0.464671019147673
246958,0.019406645869692533
221577,0.3796701802555328
308118,0.2796858886445147
40456,0.19449890801367073
93910,0.27442547083395546
191777,0.43439793291377254
395851,0.2275840383708383
332895,0.3750711061561297
67675,0.4369050448800409
33826,0.11841017949978369
54211,0.1555783143313279
338028,0.015326292625861623
51012,0.08384000136349536
63232,0.15040382421352066
44569,0.021988859308445206
30388,0.09298232767974711
303505,0.305152913998646
118478,0.017616859666048045
140309,0.17674456563447236
138913,0.06413577379188147
36012,0.0036196433822546586
321762,0.3313121978361212
283860,0.10580783473247939
385390,0.2543585889831816
137824,0.2854970858099474
271799,0.0490048112674335
24962,0.38483178389568234
364999,0.40506014079035396
21570,0.032668352036385344
386252,0.08836330138549427
222394,0.13874883817721978
271832,0.046712706825657965
63794,0.29746496458200605
239984,0.12945911071703373
214720,0.21741566508058235
368547,0.05012500752055129
268532,0.051793257063088134
288265,0.25112449347207305
405691,0.17901153699483394
278982,0.4120776878822057
257379,0.0916326507709977
351945,0.3086841606473352
351160,0.00722047294778371
260606,0.20018238646335115
140110,0.3028992679221203
183153,0.129977007322649
259865,0.31149259558028636
242487,0.2984934256190772
227163,0.16209599268936434
421209,0.3802246609045844
225102,0.0697543259705226
230796,0.07835818607649334
183545,0.36407862318823314
215969,0.3837489695841337
327719,0.3994724777767343
30208,0.021340526780842854
12638,0.03737602006893488
356078,0.12833248775026954
263123,0.018122732816911326
128529,0.029675668029988295
206429,0.05422340304056117
339916,0.138546556587504
298806,0.09799868705998464
203555,0.36749941418197873
398018,0.006345460659441793
4481,0.18686881530894836
395958,0.21700122503439553
400198,0.10580857392968529
175902,0.4091278806898662
110870,0.08888675929173923
144289,0.08049635374394946
167501,0.36531372279541224
379423,0.07999392104272564
36481,0.13498416854651515
182247,0.34409471544394704
346818,0.04249297414609074
372740,0.4175045229715309
246669,0.021490142040634052
312596,0.1313394802310055
342572,0.44126754602420915
93049,0.18230549789772005
34805,0.15801012607055995
156716,0.04474619274994527
44566,0.026607553486390635
152063,0.3391706863850261
75075,0.405831658597492
226004,0.08139404364445783
384516,0.05451227436294597
393605,0.26192588793537624
356688,0.17068885803083614
353208,0.05222902996201606
399438,0.23252445343044642
278993,0.18647893334241475
399973,0.2794961596827942
40474,0.04552337499089331
41808,0.14543299084134903
137006,0.08366161161898021
68990,0.026737022798591484
95349,0.15350538755581722
196300,0.18678238709578673
53937,0.04415216913801834
401758,0.2002505972995343
294228,0.5779309100552634
407548,0.08490659874363532
206799,0.012844867948885164
175312,0.13644130612936048
52159,0.26828006392166603
55412,0.09106326580996675
53262,0.030315819898916165
43953,0.4385867525694085
226440,0.4692972870323737
314673,0.1098987093769299
331031,0.2835175033212403
200664,0.15180507275876493
24245,0.4195178436339206
174125,0.05237594807671027
12492,0.06569909946133286
15867,0.0660674361239123
106075,0.39952242640897606
184955,0.10541318869380645
48757,0.28008479577035267
43934,0.300148577837159
301278,0.015707798310429375
251745,0.06773300430336367
387787,0.24762329906196542
420955,0.2334024664394805
279937,0.049541630684228136
326660,0.03181409148978054
54753,0.2666132465446096
23041,0.22174463131310987
258252,0.11069286860650504
243305,0.2748443067333193
257860,0.17718181389713145
343574,0.07661704012936858
388722,0.3032807201556024
142107,0.10535944074356464
89763,0.3588836016458312
139361,0.26935435706966926
126105,0.0715293445024238
87164,0.11931985814740607
417400,0.32092160379181894
2571,0.2556773465877443
141833,0.42540981147790646
50969,0.3615050815738649
48857,0.06796904224343157
169111,0.2010541741491292
181684,0.16789913207970691
109937,0.280878509113053
5543,0.04503041333211286
256358,0.20819457693763846
41364,0.41439676930722896
235951,0.14325237113179523
82318,0.3454381118875881
154602,0.03428263239901171
143763,0.7446584481857886
272302,0.5018280966493853
416915,0.11471529990943154
53239,0.13672926412002984
109705,0.12210704621300561
368864,0.14394953145674064
327455,0.36887052287361555
285239,0.23280942291501455
181415,0.10652000349810936
262964,0.23322985558414397
414365,0.03792201519330944
25408,0.24983860148418416
7470,0.5263403268563133
336615,0.15495511742196252
194514,0.030743722774850105
277235,0.4358492050637631
226180,0.05349558219089755
76646,0.28457987235512167
300782,0.060109500415950895
248002,0.25366734140626407
204457,0.16079430945805134
274971,0.3373843877158817
398695,0.03159671198444675
220430,0.3674283959311825
103187,0.1265398692601946
42738,0.05772911902745204
214516,0.46678576710412323
286528,0.2777744597178233
